id,student_id,overall_score,technical_score,aptitude_score,coding_profile_score,recommended_actions
0140426e-beae-4e63-862e-5e77dbb7df32,bd9a9373-eb55-4e9d-9c95-016a0b2be880,67.5,61.7,84.6,58.0,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
5f56bad1-0ac3-43ee-b66e-4f20dad9437b,1f5620e1-bac2-4190-89cc-1945a52c4948,69.2,74.6,62.2,69.1,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
8cfecbab-b1bd-41c0-ac94-371260487cee,365a4687-3e1d-4d9b-879b-89931ae7ceda,53.7,52.6,45.2,63.7,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
02edca1a-97e7-4ddb-af2f-8ffd5bda320b,75500e58-34d0-4a57-a948-5e06d86a38c1,75.9,73.9,75.9,78.7,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
b652bbc0-5e54-4048-820b-389a28bc02a3,ebd8fd99-8fea-4d48-a553-40d2796af2a4,92.3,89.2,88.7,100.0,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
eb318ede-5289-482f-a4f2-18a14105ddbc,7efefd76-9db9-47d8-993c-a364b768b43d,73.2,59.8,91.6,72.7,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
f0f4e9ea-f1d4-4ad4-91b4-2bfb521580e9,90383e7d-7839-458c-8058-db94e51aa7a7,66.2,60.8,84.8,54.8,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
a9ef130a-3cbe-4bc7-9377-ffab85f7e6e6,5d73d650-ba2e-4f23-811d-9030da56caeb,81.2,87.8,53.5,100.0,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
6947e0bc-8da8-4445-8d2f-3f9b9b0f8712,d6010385-51c4-4a9e-a1d4-8cbcbb4dcdc2,86.2,83.8,78.3,97.3,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
79fa65b3-4058-411b-bba8-e66abc855bc7,42b5019d-ede1-43f8-ab39-8768fa454a81,91.5,93.7,83.3,96.7,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
d0a5c42b-bff7-4d10-ad3f-66856fba447a,741b6fb2-4fdb-4515-a545-ac9e79d07794,52.3,54.2,59.5,42.5,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
da021073-8c12-42a8-a924-b64265349e39,abde5451-01e8-46a3-83ab-265114261db1,70.9,73.4,74.5,64.1,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
1c9210fd-a1a0-476a-9c72-1b48fb515931,f2a95b3d-ac82-43f8-bfb8-5e676d9dadb4,66.0,70.2,45.5,80.8,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
7efd4b97-ac19-4682-bb4e-54e3f96ab977,52dfa3aa-20c2-418e-adc3-dd23a70087c8,73.3,72.3,70.1,78.0,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
b11b9bb3-40fb-4dd1-90d2-aac39c6e131a,92f4fbc8-50ff-4ce0-8ccc-49b152ba9ce7,61.8,56.1,85.5,45.7,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
00e9f34d-ba40-4b83-a6b0-94ae9e6a4821,e800936c-b35a-4ac2-ab49-184cc4c1a6c9,84.9,92.3,60.0,100.0,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
66c76ac8-a3c0-4443-b06a-61c6a574d025,edc01d5e-1387-4af9-bfd8-f6ecadee47d8,66.2,66.5,64.6,67.3,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
7a27d2b6-f408-4f99-97b8-688bbdf5c5e2,1b52325d-f9a2-4cab-bb5f-6e02021d7949,78.8,81.7,73.9,80.0,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
8e49bba7-426a-41fc-a8b6-80c565839935,07e7ded9-5cbb-4a52-b079-a716069ac87d,78.8,78.6,73.8,83.9,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
2fbee106-566a-4ca9-9dc1-bdb05c9c2fbb,49857ed5-6a7b-494c-842c-3a680967b69a,66.5,68.5,47.6,82.9,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
572d5905-887c-4e5a-b91c-9f33a110fe05,e53f543e-152f-4b55-adb6-cb5a85d4e3d8,70.7,76.7,57.0,76.4,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
d76206f6-7a15-4e93-a1da-585fa4bcfe18,c91ca2dc-0c8c-4c55-90f7-c2f9e16c093f,70.8,78.6,67.3,63.9,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
2d60b3fa-dbd4-481b-818d-7b0aa4f246c5,7e8354cd-c153-4e88-a9f8-db0ac6be958b,83.7,80.5,82.3,89.3,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
144e2263-5b10-4937-9652-532dab5abe2a,25a7956e-3c76-43af-ad92-c6a174d6b5d1,77.7,72.8,88.1,73.9,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
4a4b8d60-a4ef-4c84-abe1-eca242cc62be,d51d66aa-0e64-4f01-a691-f1b7169d1be6,64.4,57.4,74.2,63.8,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
98b2dac8-0d61-4bb0-a78a-6d5f1f32a552,200c3d16-5001-45c6-9322-896b16a1dba6,76.6,77.9,85.0,66.6,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
8663494e-2e35-4d99-80de-4d499fa0f6b3,59610b92-d90e-45f3-82af-36a2029b5490,62.2,69.5,51.2,63.5,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
c7c1bdb8-7dd8-46ae-922a-d06a7603710c,88aa53a5-221f-42b9-89e9-1e957069cf92,63.3,63.1,69.5,57.5,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
f5eb05c1-0ffb-4cb7-988f-8147ff3cb8cc,0024cc2b-b9b9-465e-8a70-6fb0348afcb1,57.1,54.7,52.1,65.4,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
a3c34159-9dc9-4ccb-a2cd-243b4cf3fd31,74fdba63-6dda-41bf-b3f5-b2c9a511ef58,63.3,63.6,58.0,68.1,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
ecb01ab9-0c6a-4dc0-90c7-5dd87dcaf8e1,2a1809dd-5e85-4323-9190-d203f33fb2a8,81.1,89.0,58.5,93.0,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
09b25186-034b-45c1-b978-ecc22ad1fb83,aeffd5c5-5f29-4091-be8a-ea2bb00b354d,57.2,55.0,75.2,42.3,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
094482af-a708-4fa8-94d9-88d5eff11f2b,d775fee5-06ef-48ea-afc4-817fbff83ccd,77.3,92.6,56.3,77.9,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
a65ace18-6f94-43ff-83d2-8acb3478a122,9fed4953-f4af-488f-adca-2e3051a756c9,73.3,73.3,85.3,61.2,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
aa6efb78-ddaf-4411-8974-bd88464bc73f,353c83ab-7797-44a2-b291-ac914d1ff87b,60.9,48.9,92.3,45.6,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
8d798eb5-7297-4064-a856-f878c65ec6a4,1f58eb28-4a34-4c9c-ab2d-ace1494d1099,57.8,64.7,52.8,53.5,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
14793f93-2796-4a27-9449-c880c27ccb64,1aa0c5e8-1f1d-4280-ac46-ae40989b5c9b,81.0,88.0,65.9,86.7,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
1b411f08-01d9-4958-9466-9abb9c0863c8,448f9d7f-19cf-47a9-8fae-a872a8a0815b,75.5,64.5,87.9,77.9,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
158c0072-965b-46fa-a112-0426510a56c3,c40edde9-dda4-49d1-aceb-f34caeedcca0,68.3,79.3,49.2,72.9,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
6fa093e1-9538-42d1-9f72-db5bfb39ec7b,bf3bab5b-d911-45b1-accc-9068cc247a70,64.8,54.8,75.8,67.1,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
3f6bbf65-4a10-4978-9069-7e937d702c78,c73f1973-1fe2-4055-b2b0-0e0b615e9b86,80.7,73.1,93.2,78.3,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
bf46fcf5-6677-4c90-a2e0-6dae575bd0b0,d5ae9762-feae-4dda-b484-b12961a1c968,87.8,98.7,66.1,95.1,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
ca4e6395-4d54-41f8-9253-51801ac3dd5b,4154b673-3743-4021-a177-5bf305937e30,72.5,77.0,69.2,69.9,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
52ea540a-fcd4-43be-a46f-31ab935f2175,88bd303b-323b-4dcc-8d13-80b7b238e458,96.9,100.0,89.6,100.0,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
33a679c7-b571-44b1-8f17-796dd25662fd,d694668f-77f4-468e-8e3a-426ca239c4c8,59.7,66.7,45.4,64.6,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
b5ad54ee-95a3-4c10-b8cc-7f008b07eac1,a9afb85a-ba06-4c1a-99d5-2da26a6a681d,55.0,54.3,57.5,53.4,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
2bed7fe9-4993-4443-93a2-927933bbd8e2,fc64f279-7f37-4a0c-8666-63fea6ee3711,69.3,73.0,62.7,71.0,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
6d9cc4ee-d7b6-4c43-920b-930118b67957,aa05300a-dfe1-4fe5-bd1c-75b153ccd355,77.4,76.4,90.0,66.2,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
ab389fd3-895b-44e1-83cc-1c7bfd63c65f,8bc40b4b-faa5-4855-b20b-96d0bc6866f5,66.3,54.2,83.2,65.7,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
6df7d9c4-f4ca-4022-be94-fd771d8dd352,94278129-9587-49a6-a1c2-32d0da2d8903,70.7,67.6,70.0,75.6,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
646afd32-3038-4293-ab1e-99e07d103076,79c66d62-85ec-464c-851c-fddacf105bd0,82.3,84.5,69.3,92.3,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
8b149d5e-92bd-4d15-a8f1-3645ce3b597a,1e68384e-18a3-4186-9155-1704e8e46e39,76.3,80.3,57.4,89.9,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
c35b571c-ccb9-42a0-a41d-3edf4925b583,72ffb51a-4f2c-4beb-89be-48644de71420,67.3,71.2,65.1,64.4,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
2191e779-8627-4abc-b776-20bc5d457ce0,f5ff0a9c-ec9e-4df5-a568-063faa105a2e,64.6,64.7,60.3,68.7,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
f6089d10-6b48-4bc1-8e7b-922bd6d3bfcf,ffabdd59-ccc8-4098-8bfb-06cad728e3f0,52.6,52.9,58.5,46.3,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
e3532bd3-55c0-4054-a32c-792b54de101f,51fc8967-615e-45dd-ac13-838ef464278e,63.9,59.8,82.2,51.2,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
87f466e0-3592-417c-beec-62727d40848e,2c6f1d1d-78bc-4527-b6a5-006ea336e3c2,58.1,59.1,50.6,64.2,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
9d5d6b69-b5d7-498c-a039-2ff3bbc608af,e3e54023-c0aa-49ca-9a5b-09a2edf79970,54.6,51.8,58.8,54.3,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
50ac46a8-4ef2-42d3-82d5-c5e055ca5c0c,e4b232db-c745-4bc1-b4c7-e37c85f372fb,78.8,88.9,67.3,76.9,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
9b62fed2-d375-4b93-83ee-c519d39ec500,c338e056-2585-41f0-abb8-d65ecb53a70d,56.0,55.9,54.6,57.4,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
4158b661-e919-42e9-a1e5-e7c671375805,485c9553-463f-4962-82b1-f171ad8c70fb,54.8,44.5,66.0,57.4,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
40a02d2f-346f-46bf-8299-3ff3a4e2b22a,c836a097-38a4-4060-af53-9c3b2eaa4bb2,78.0,74.2,79.7,81.4,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
ea1a4fb6-435b-4673-afa7-70d4a4347451,5ae77cf9-84a0-4036-a4ce-e6c6bd930a81,69.3,77.9,58.6,68.4,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
08183347-5d9b-4c47-9bfe-18f0f8781815,6e45faaf-11a8-4055-b0b9-5e35beb79440,75.4,81.0,56.0,87.2,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
fe67a5b6-77f2-4e2c-b550-e0a73e492e9f,f40f5d2b-a245-42bf-aad5-0fc80d47cac5,70.0,73.5,47.6,87.9,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
941813ea-ffb1-41a1-9bcd-2b1a47f9237f,2685b452-d129-4463-a739-3c362f4120c7,71.2,57.2,92.3,68.7,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
93b57897-7125-4bcf-b54c-17c5e18fe2b4,aeb81a28-905b-4064-a805-0a8384a9d1a0,73.5,75.0,56.0,89.0,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
8933e40e-76f2-40c4-8583-c8fce9308b22,f32c7625-4071-40d5-9354-ce93269e7e87,62.4,63.8,55.2,67.7,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
b72302be-a1e4-4225-a6a9-cb3f6f29d75b,4f8ace03-2e04-4b18-8627-1ebba41de43f,71.3,68.7,68.0,78.2,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
ff1d51e2-a72d-4126-953d-ea8ab1cd11e7,aca7ceaa-6def-4e7c-be7a-2e5f8a48c140,60.2,68.4,48.6,60.8,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
99234f53-26e8-4ff1-844e-fdf7ba522f03,ace83e17-34a2-4d4f-b078-852aba41c658,62.1,64.8,46.0,74.6,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
2120005f-2649-47c8-9164-bb4cd343b699,34e68226-d81d-40b3-bc05-41e178b298b1,70.4,77.3,45.5,86.0,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
25899b7f-7781-4b32-88de-1d6562047027,b2fbba87-7a8e-47c4-b4ed-533c9e250d62,61.4,70.8,52.7,57.5,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
71154bc6-9e8c-411e-a508-edc5c759dd6f,9f9059af-8f3b-43ba-b3b0-8972e2911d53,72.1,65.8,89.3,63.3,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
db6e0008-97fa-47a3-a3b1-d0a8df1440e4,4e90571e-8d29-4026-98ac-70ef5babc57f,66.9,59.0,88.9,55.5,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
97bb87c0-eff1-4a76-95c0-d468937f19cf,539f828a-a8b4-48f7-bd82-b6a031f44596,66.2,69.9,61.7,65.7,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
09c95a43-7566-4318-bb7d-0f10280295f6,811c98a0-25c2-44fa-9c07-14c33bdcd376,73.2,80.0,52.5,85.0,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
fbcc4241-844d-481d-a089-a79b1c54edef,c22956f4-b3a4-46af-bcbf-42c05e08acff,88.5,82.5,88.1,96.8,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
9b3e95b0-708a-42fd-b93e-78d5f62f8b53,ed40ade3-3132-4839-ab4c-9622a8e92494,73.3,84.0,50.7,81.8,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
0e10e75b-d3f1-43ef-a60e-03fe7b8831c5,828d8c74-0036-4277-81af-d4700dfc81c6,66.0,64.7,69.7,64.1,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
6ad56959-2b05-45cf-87e9-1140565db39d,825b1a2c-10a0-4580-82e9-2d9a53634557,73.1,74.0,69.9,75.0,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
7905f1bc-3e5f-41c0-8e30-39871ace9cae,0978d6d4-2569-4a6c-bcb2-82a95e2ed768,53.4,48.1,55.2,58.6,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
bce4efb0-3b15-450f-92c1-062dcf618cd7,7380c0eb-edee-48e7-93bd-f24851bc903c,81.5,78.6,86.8,80.1,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
9c0fb78a-20a7-4c56-aa5e-b5aa26b77f66,26061ff7-9b8e-4726-b727-d3b4a95d28bf,69.6,73.6,46.3,87.5,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
333b479e-9810-4477-a8a3-81ef0ee8faae,8c3fde4c-2d89-4665-8630-4d634cac6790,47.0,48.1,52.1,40.5,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
6d88d1d0-f2fe-441d-85d0-efaa740e866b,d5faef6d-1c0f-42d0-bd08-c6248a06652d,73.5,70.9,81.1,69.2,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
f9a6bf74-4686-4347-bd77-ccc50b9cc049,712ff425-dba8-4bb2-9d76-10c41a7aff9a,82.3,83.4,66.2,96.8,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
1cc63263-a28a-45d5-bd43-a17e451ed9a0,5498f25a-ee5d-470f-ad4e-77381e770e42,79.3,76.7,71.1,91.0,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
cecc4e79-9b2d-4746-9c31-6646d01d68b8,5c6cc2ed-3771-47f4-8f7f-556ebbe393b5,73.5,78.1,68.4,72.5,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
d66b4478-9e38-4036-81d2-f1bad5631cfc,7c835fa2-3d85-4d9b-8397-bda38fa681da,67.1,76.1,50.2,72.0,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
a122ebc7-bc79-4cc8-9a42-d49f59dbfa19,c0ee9ff8-c659-4e90-94d2-978d4284b34a,71.7,69.4,82.8,63.7,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
a2368121-9033-4ab8-b976-3cc1de1aa4f8,387649e6-2b27-4ab2-8f64-a27e321d983f,68.7,67.8,84.5,54.2,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
90c506cd-d182-4c5f-89e8-0b2e0831ed6b,f0aa3c56-1768-4dcb-906a-9e974944c482,79.7,89.2,60.7,85.9,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
6ebdce7f-0853-477a-a720-5066cdf7d22f,73246218-dea4-4b96-92ff-a3977ab84d18,59.5,56.4,64.1,59.0,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
330204b2-79f4-44fd-9447-e1c8b60a5f87,8f0e6792-b0ca-4f50-9384-741138a75598,88.7,94.2,70.1,100.0,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
c9ab3da6-b832-4bfa-9f15-114cfe9b8193,50d8dbfa-8647-4f4a-b95e-4cc2e88534d6,70.4,67.1,92.0,53.3,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
ad3cf053-1433-4b4f-bbf3-1be247e331a8,9f30ce9f-6e00-4afb-a85c-a4b2712dc148,75.2,80.4,52.1,91.5,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
bcf0bfae-0e75-47ef-9bff-ff80ca11e6f7,c2b3bd72-a29e-4f8b-baad-79f8b1569908,59.3,55.0,73.8,50.6,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
61b80901-a157-4e0d-8672-ea52fd703952,a7311312-bdf5-4157-b29e-dd9d9d830bf3,98.0,100.0,93.6,99.6,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
897d68b0-2fef-4157-9c57-7ac6403bbf93,996351d8-9c51-4c46-992d-6e82a35f3644,88.7,83.5,87.2,97.1,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
36af3387-2917-4676-abf3-1527cc12391f,cc26aa44-21c3-4e9e-996a-07a135e1c8f2,74.9,70.8,77.2,78.0,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
49d2b8f4-1e5d-43eb-9f2b-0012ddce41e8,bdccaded-65ea-4501-aede-7ce1561e758b,76.1,74.7,87.7,66.4,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
b8c70a8b-5170-4994-8d61-6349401b11f1,3c649419-c932-4826-ade9-8beb159a5559,60.5,46.1,81.6,58.6,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
66ee6e37-2b37-4a79-9225-a6a3828af4e8,239fc409-b6bf-40db-b7de-8a32df040920,67.4,69.6,68.8,63.0,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
4ef0b2f7-b74d-4f69-b551-335c532f58a3,4f238c69-d0d9-42af-9c9b-82743b861003,80.6,84.9,83.7,71.8,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
cac3c915-8446-46bb-8ec4-8c61766e59f4,989d7365-227f-4bdf-b747-3bdbfd414519,80.5,87.4,76.8,74.9,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
ee00ef57-6a46-49b8-b8a0-b8f247a199f6,2412b7f0-1aba-43e8-9d6c-63e430338438,67.2,65.4,78.5,58.2,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
0e451ef5-40f0-46c8-9747-5eda21f80ce0,f9e7f15a-7fdf-479f-9430-2473469d0752,82.9,88.4,69.1,89.5,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
cddfb30c-fd27-469f-9afd-6543a052ab00,c6c034d5-5398-438a-939e-c289746d58a6,83.2,84.2,89.7,75.2,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
0684ffcc-59e1-4ab1-ac13-87b676a31f5a,255028ff-4668-4c76-b8c1-ba1e9a684c68,51.1,48.4,67.9,37.8,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
946dbe93-d581-4c26-ad61-8adceb30ffa7,9bcf43b7-8331-4915-85f3-54f312f1dac1,72.1,63.7,94.0,61.3,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
fa79c6f0-ff6b-4a4e-ba75-595cf9f2a1f5,4e3d90be-9d47-4eb7-8527-dba7131cc5e8,65.7,69.3,63.2,63.4,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
834b252c-6426-45d1-be08-fa5e02fb0c55,72d5d83c-8fec-4702-ad0a-f9ab6ed635ca,63.7,59.8,72.1,60.5,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
7d7f8029-33d1-46b7-b8a6-1b369bc53144,aa36fed2-9311-4264-aea1-aa7a54e0a7b4,63.8,55.4,78.0,60.8,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
e6b464c2-3a2c-4a73-bd16-89d0019dbc77,1c933004-18b4-4b09-91b5-5fb685f133c8,87.7,93.9,75.8,91.2,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
7dbf0f44-6f7e-4574-b183-d5ede97cef5d,aaa0772a-6377-4153-88e1-221fe96680f6,68.9,64.6,87.6,56.0,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
7d5185f5-2272-461f-9d54-2a93ec4f3827,4c126d58-064d-4d70-84b0-887308fe829a,84.0,84.2,84.7,83.1,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
494f22e1-8366-4655-8130-76152d94c009,25e537ea-d4ab-4819-a3e8-d4b4f0bb3903,80.6,84.2,77.9,78.4,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
1cfd0f25-3362-4916-97ad-648036e20aee,6c9046dc-39db-409f-9220-abe036a1d722,73.1,73.0,63.7,82.5,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
040daf4f-9c1d-46e2-a878-84163170ab8e,006401e0-058b-4699-baa5-b419dc78f05d,75.4,78.5,64.6,82.0,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
5fe54686-3b5e-424d-b176-969158a809cd,2da760e9-22f1-4f8c-a9a6-f8c8558e9057,83.4,89.6,70.9,87.7,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
e2da8396-cfbd-45ff-914e-80f61c5ba77c,87410cc3-bbe5-4881-919c-09472ff3064d,59.0,65.8,55.2,53.6,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
878d24c7-3534-45b2-acad-8ac726bf8e22,88f418e6-ad4a-405b-95ef-10c82ae97bdb,58.8,61.2,46.3,68.2,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
3eff1962-70e3-4577-882c-ca85cbccad8b,53552857-59bc-466b-a1aa-8c218ba3668c,70.5,72.6,57.3,81.0,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
5066c274-3987-4c9f-8fd5-c5de256218b6,3775ddfe-542b-45fb-a34d-ec5a98bfaf13,82.8,85.5,88.3,73.8,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
28590804-88ac-4691-aac4-6e6b8a6cd7a5,e4fb146f-009c-4621-8475-18b825dfaed7,67.6,65.2,63.1,75.3,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
442c5ccd-6b77-4e12-bfac-24492d94ce9a,1e52497b-9585-49ec-a05f-d7706f227e68,60.5,53.2,66.0,64.9,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
d4573de7-57e3-4c62-ba8d-b7807d72a6d1,e19d336d-aa2a-4ae0-8d0d-6ce195c50a6d,55.9,55.2,62.1,50.6,"[""Practice Data Structures on LeetCode"", ""Complete AWS Cloud Certification""]"
