id,student_id,title,category,description,achieved_on,issuing_organization,proof_url
47d5bf89-aa92-4f48-a3a6-1222ccb0ca35,0978d6d4-2569-4a6c-bcb2-82a95e2ed768,University Badminton Championship,SPORTS,Achievement recorded under Sports category.,2024-10-25,AWS,https://uei-proofs.s3.amazonaws.com/ach-0b941dc3.pdf
f0849ba3-0f7a-4a59-80af-038df9e8737e,0978d6d4-2569-4a6c-bcb2-82a95e2ed768,Google Data Analytics Certificate,CERTIFICATION,Achievement recorded under Certification category.,2025-02-28,External Body,https://uei-proofs.s3.amazonaws.com/ach-10bbd10e.pdf
9d05308d-11e5-4cc2-824f-170d1c0a2b28,26061ff7-9b8e-4726-b727-d3b4a95d28bf,AWS Cloud Practitioner,CERTIFICATION,Achievement recorded under Certification category.,2024-10-29,Google,https://uei-proofs.s3.amazonaws.com/ach-3af0581f.pdf
fabab28b-dbbb-4c46-a637-87982ac80428,8c3fde4c-2d89-4665-8630-4d634cac6790,IEEE Conference Paper - Co-author,PUBLICATION,Achievement recorded under Publication category.,2025-06-12,SKIT,https://uei-proofs.s3.amazonaws.com/ach-22854b46.pdf
21d2643a-6aec-47fb-8a41-3b676b605f7a,712ff425-dba8-4bb2-9d76-10c41a7aff9a,IEEE Conference Paper - Co-author,PUBLICATION,Achievement recorded under Publication category.,2025-05-11,IEEE,https://uei-proofs.s3.amazonaws.com/ach-2be064cf.pdf
52da5b19-a44f-4e8e-9e02-ecd88c07c93f,712ff425-dba8-4bb2-9d76-10c41a7aff9a,Inter-college Cricket Tournament - Runner-up,SPORTS,Achievement recorded under Sports category.,2025-10-29,SKIT,https://uei-proofs.s3.amazonaws.com/ach-0eba7cec.pdf
c2284ffe-30b5-48f4-bf32-a227d26d60be,5498f25a-ee5d-470f-ad4e-77381e770e42,Coding Club Event Organizer,CLUB,Achievement recorded under Club category.,2024-10-20,AICTE,https://uei-proofs.s3.amazonaws.com/ach-c6365da6.pdf
901518d9-4d77-4cdd-ac03-278b6da9f28c,5498f25a-ee5d-470f-ad4e-77381e770e42,Smart India Hackathon - Finalist,HACKATHON,Achievement recorded under Hackathon category.,2024-11-13,AWS,https://uei-proofs.s3.amazonaws.com/ach-ab91181c.pdf
50b6206e-0d60-4a9d-afbe-6756e930e8c0,5c6cc2ed-3771-47f4-8f7f-556ebbe393b5,University Badminton Championship,SPORTS,Achievement recorded under Sports category.,2024-12-30,AICTE,https://uei-proofs.s3.amazonaws.com/ach-944e15fc.pdf
a2565ee5-d240-4311-a090-ac1d85de4ece,c0ee9ff8-c659-4e90-94d2-978d4284b34a,GeeksforGeeks Coding Contest,CONTEST,Achievement recorded under Contest category.,2025-06-05,Google,https://uei-proofs.s3.amazonaws.com/ach-a6e01a73.pdf
2930ff80-23d2-4e69-a964-082978cb7c62,f0aa3c56-1768-4dcb-906a-9e974944c482,AWS Cloud Practitioner,CERTIFICATION,Achievement recorded under Certification category.,2024-11-14,AWS,https://uei-proofs.s3.amazonaws.com/ach-a154939e.pdf
95fc0868-5257-4d14-846d-cd692603c366,73246218-dea4-4b96-92ff-a3977ab84d18,University Badminton Championship,SPORTS,Achievement recorded under Sports category.,2024-11-23,External Body,https://uei-proofs.s3.amazonaws.com/ach-32aa0026.pdf
71b945a0-281c-4d2b-ac26-651dbcd408c7,9f30ce9f-6e00-4afb-a85c-a4b2712dc148,University Badminton Championship,SPORTS,Achievement recorded under Sports category.,2026-01-31,External Body,https://uei-proofs.s3.amazonaws.com/ach-2a6e0b1a.pdf
cdc487d1-2765-4900-b2fe-8686bee827a3,9f30ce9f-6e00-4afb-a85c-a4b2712dc148,AWS Cloud Practitioner,CERTIFICATION,Achievement recorded under Certification category.,2024-12-31,AWS,https://uei-proofs.s3.amazonaws.com/ach-e0360922.pdf
9f2dc3ab-d666-4f19-824b-aaeb8009fa36,9f30ce9f-6e00-4afb-a85c-a4b2712dc148,CodeChef Div 2 - Top 10%,CONTEST,Achievement recorded under Contest category.,2025-03-21,AWS,https://uei-proofs.s3.amazonaws.com/ach-c778e9d9.pdf
e561b7cc-cfcc-4a7b-b201-76925e090e62,c2b3bd72-a29e-4f8b-baad-79f8b1569908,Google Data Analytics Certificate,CERTIFICATION,Achievement recorded under Certification category.,2026-02-12,AWS,https://uei-proofs.s3.amazonaws.com/ach-51471e0e.pdf
6cf5f9ed-d2e8-4dc2-9239-ba75c1bc651b,c2b3bd72-a29e-4f8b-baad-79f8b1569908,Research paper on ML applications,PUBLICATION,Achievement recorded under Publication category.,2025-03-19,IEEE,https://uei-proofs.s3.amazonaws.com/ach-bc563675.pdf
6a4540f4-4971-4d9f-acf9-d1aa99172702,cc26aa44-21c3-4e9e-996a-07a135e1c8f2,Technical Club Core Member,CLUB,Achievement recorded under Club category.,2026-01-30,AICTE,https://uei-proofs.s3.amazonaws.com/ach-827f99b3.pdf
79748c55-27dc-49ec-9cb5-c91ee08696c7,bdccaded-65ea-4501-aede-7ce1561e758b,LeetCode Contest Rank,CONTEST,Achievement recorded under Contest category.,2026-07-14,Google,https://uei-proofs.s3.amazonaws.com/ach-90786e6e.pdf
8599fca1-0d15-4e24-b9e2-916938a3d6a9,3c649419-c932-4826-ade9-8beb159a5559,Inter-college Cricket Tournament - Runner-up,SPORTS,Achievement recorded under Sports category.,2025-12-03,AICTE,https://uei-proofs.s3.amazonaws.com/ach-f49a3891.pdf
4726aa5e-357a-4db8-95f6-e7957f8c5d27,239fc409-b6bf-40db-b7de-8a32df040920,GeeksforGeeks Coding Contest,CONTEST,Achievement recorded under Contest category.,2026-01-08,AWS,https://uei-proofs.s3.amazonaws.com/ach-d1f3fe43.pdf
80e28449-4c95-4ae2-8c3e-a4a4b266e26c,4f238c69-d0d9-42af-9c9b-82743b861003,Coding Club Event Organizer,CLUB,Achievement recorded under Club category.,2024-07-25,SKIT,https://uei-proofs.s3.amazonaws.com/ach-a82f9ab8.pdf
930838f4-7c49-4104-a1e3-b97f5856d121,2412b7f0-1aba-43e8-9d6c-63e430338438,Technical Club Core Member,CLUB,Achievement recorded under Club category.,2024-10-16,AWS,https://uei-proofs.s3.amazonaws.com/ach-46ff6cd6.pdf
a3320439-de35-425d-88e6-5045265f97a5,2412b7f0-1aba-43e8-9d6c-63e430338438,University Badminton Championship,SPORTS,Achievement recorded under Sports category.,2024-11-24,SKIT,https://uei-proofs.s3.amazonaws.com/ach-28e7a4b1.pdf
e0e25592-abb9-427c-9e7a-1b663c8c309e,255028ff-4668-4c76-b8c1-ba1e9a684c68,Research paper on ML applications,PUBLICATION,Achievement recorded under Publication category.,2024-10-23,SKIT,https://uei-proofs.s3.amazonaws.com/ach-2c9b41ec.pdf
46ec85ea-4f11-4569-b4fc-332ae43672a8,9bcf43b7-8331-4915-85f3-54f312f1dac1,CodeChef Div 2 - Top 10%,CONTEST,Achievement recorded under Contest category.,2026-04-27,External Body,https://uei-proofs.s3.amazonaws.com/ach-f858c92d.pdf
447b6614-ca0b-4761-9ec6-5d22a9505a98,4e3d90be-9d47-4eb7-8527-dba7131cc5e8,Inter-college Cricket Tournament - Runner-up,SPORTS,Achievement recorded under Sports category.,2024-11-21,AWS,https://uei-proofs.s3.amazonaws.com/ach-0a22aa1a.pdf
e1570a95-8656-4fa7-bacf-f331907957c8,4e3d90be-9d47-4eb7-8527-dba7131cc5e8,AWS Cloud Practitioner,CERTIFICATION,Achievement recorded under Certification category.,2024-08-16,AICTE,https://uei-proofs.s3.amazonaws.com/ach-1801bd7a.pdf
b172f68c-0ef2-42c1-9174-774d60b94d77,4c126d58-064d-4d70-84b0-887308fe829a,Inter-college Cricket Tournament - Runner-up,SPORTS,Achievement recorded under Sports category.,2026-02-14,SKIT,https://uei-proofs.s3.amazonaws.com/ach-56bfa26f.pdf
50661032-03bf-4145-93c9-c8debf64a9a8,25e537ea-d4ab-4819-a3e8-d4b4f0bb3903,GeeksforGeeks Coding Contest,CONTEST,Achievement recorded under Contest category.,2025-08-02,Google,https://uei-proofs.s3.amazonaws.com/ach-1cc3936e.pdf
a7353f8f-25ad-4a79-ad1e-1ac09b5d8297,006401e0-058b-4699-baa5-b419dc78f05d,Smart India Hackathon - Finalist,HACKATHON,Achievement recorded under Hackathon category.,2024-06-05,Google,https://uei-proofs.s3.amazonaws.com/ach-0130bf28.pdf
4c186794-113c-42d6-b58a-f1701902a41f,2da760e9-22f1-4f8c-a9a6-f8c8558e9057,Technical Club Core Member,CLUB,Achievement recorded under Club category.,2026-03-21,External Body,https://uei-proofs.s3.amazonaws.com/ach-47dd972c.pdf
f78836d1-4f98-4e0c-b1c7-822c391c09c0,87410cc3-bbe5-4881-919c-09472ff3064d,Coding Club Event Organizer,CLUB,Achievement recorded under Club category.,2026-07-07,Google,https://uei-proofs.s3.amazonaws.com/ach-7c7a8897.pdf
ab69bafa-7316-4f73-b2ff-777945d23021,88f418e6-ad4a-405b-95ef-10c82ae97bdb,AWS Cloud Practitioner,CERTIFICATION,Achievement recorded under Certification category.,2024-08-02,AWS,https://uei-proofs.s3.amazonaws.com/ach-59825857.pdf
52a7cc0c-0114-4ed8-bc4b-72f577b0e903,88f418e6-ad4a-405b-95ef-10c82ae97bdb,Coding Club Event Organizer,CLUB,Achievement recorded under Club category.,2026-07-31,AWS,https://uei-proofs.s3.amazonaws.com/ach-cd718233.pdf
39dc3d16-49ff-4a8f-aa16-3217f0c91160,e4fb146f-009c-4621-8475-18b825dfaed7,GeeksforGeeks Coding Contest,CONTEST,Achievement recorded under Contest category.,2024-12-03,SKIT,https://uei-proofs.s3.amazonaws.com/ach-7785170e.pdf
a8aeb217-63ea-4369-8dcf-a0da8b481c6c,124dceff-3c91-42c3-8220-e02831b43603,Coding Club Event Organizer,CLUB,Achievement recorded under Club category.,2025-11-04,AWS,https://uei-proofs.s3.amazonaws.com/ach-4c428ef7.pdf
75eaa382-e19a-4569-b27a-b6adf84029e9,31e3f3ba-8f9f-4a2f-b1dc-3e9a16e5e23b,Google Data Analytics Certificate,CERTIFICATION,Achievement recorded under Certification category.,2024-09-30,External Body,https://uei-proofs.s3.amazonaws.com/ach-7b08dde4.pdf
a19152fd-3d5b-450d-8848-999a44c29972,31e3f3ba-8f9f-4a2f-b1dc-3e9a16e5e23b,LeetCode Contest Rank,CONTEST,Achievement recorded under Contest category.,2024-07-04,AWS,https://uei-proofs.s3.amazonaws.com/ach-77406215.pdf
866204c0-f68c-4ba0-92a4-4c0bb12d0c5c,31e3f3ba-8f9f-4a2f-b1dc-3e9a16e5e23b,CodeChef Div 2 - Top 10%,CONTEST,Achievement recorded under Contest category.,2025-02-15,IEEE,https://uei-proofs.s3.amazonaws.com/ach-987705a0.pdf
5504577e-f152-4e92-9265-48d059bcad45,0b25c661-ff77-493a-b329-c748086f4578,College Hackathon - 2nd Place,HACKATHON,Achievement recorded under Hackathon category.,2025-03-11,SKIT,https://uei-proofs.s3.amazonaws.com/ach-fe3e4d03.pdf
a8bb6794-ee72-4f44-bb29-23882d27e01c,7df02ce8-fc7b-412e-ad7e-79fe3ac43f53,IEEE Conference Paper - Co-author,PUBLICATION,Achievement recorded under Publication category.,2026-04-24,Google,https://uei-proofs.s3.amazonaws.com/ach-e287338f.pdf
ae0bc4e1-f6da-4ca5-af22-25274fa51db6,77688f13-f461-4068-978d-de811e64bdeb,AWS Cloud Practitioner,CERTIFICATION,Achievement recorded under Certification category.,2026-04-27,AWS,https://uei-proofs.s3.amazonaws.com/ach-338824e6.pdf
183bba8d-9e27-495d-b66e-251c3d661d8f,77688f13-f461-4068-978d-de811e64bdeb,AWS Cloud Practitioner,CERTIFICATION,Achievement recorded under Certification category.,2024-12-18,SKIT,https://uei-proofs.s3.amazonaws.com/ach-e676ae07.pdf
8622a8ee-6bbf-4bf4-badd-e1b1f69fca97,77688f13-f461-4068-978d-de811e64bdeb,University Badminton Championship,SPORTS,Achievement recorded under Sports category.,2025-03-25,Google,https://uei-proofs.s3.amazonaws.com/ach-319348e4.pdf
93f90b24-a80d-4ea6-8527-a4615b0bcccb,e44ca2c0-d1fc-44e8-b7da-0e1a2cb904ba,Inter-college Cricket Tournament - Runner-up,SPORTS,Achievement recorded under Sports category.,2024-09-07,Google,https://uei-proofs.s3.amazonaws.com/ach-bd139ceb.pdf
bb40930f-73db-493d-8b7e-f188ce69f7e3,e44ca2c0-d1fc-44e8-b7da-0e1a2cb904ba,Technical Club Core Member,CLUB,Achievement recorded under Club category.,2026-05-26,External Body,https://uei-proofs.s3.amazonaws.com/ach-509e1385.pdf
a1c87a6b-6f7b-4c26-9cf9-82317334e2aa,dda48d31-eb02-40e9-a9aa-17e78292ff54,Inter-college Cricket Tournament - Runner-up,SPORTS,Achievement recorded under Sports category.,2026-06-19,IEEE,https://uei-proofs.s3.amazonaws.com/ach-64100b87.pdf
cb929541-d8dd-4773-9da6-054d1fb5a65c,dda48d31-eb02-40e9-a9aa-17e78292ff54,LeetCode Contest Rank,CONTEST,Achievement recorded under Contest category.,2024-06-15,IEEE,https://uei-proofs.s3.amazonaws.com/ach-1607a10a.pdf
f6ae82d3-fbc5-43b9-aabe-304e4919b410,dda48d31-eb02-40e9-a9aa-17e78292ff54,Coding Club Event Organizer,CLUB,Achievement recorded under Club category.,2025-12-09,AWS,https://uei-proofs.s3.amazonaws.com/ach-c5f66367.pdf
72971dba-575a-4fe1-bc39-1020f51d3d2b,cea197ef-65f2-4abc-875a-6f10bfe68eb1,LeetCode Contest Rank,CONTEST,Achievement recorded under Contest category.,2025-05-31,AICTE,https://uei-proofs.s3.amazonaws.com/ach-45a37fce.pdf
cd907bec-1646-4b3f-a1e5-f42159917686,053d5def-ee0b-45b6-8cd8-05f2267d5293,AWS Cloud Practitioner,CERTIFICATION,Achievement recorded under Certification category.,2026-04-04,AICTE,https://uei-proofs.s3.amazonaws.com/ach-96206a4e.pdf
144bd35a-8373-4f0c-ae52-c2ac9bdb9b57,16534bf2-0d16-4c91-b0b1-9094a41f0a17,University Badminton Championship,SPORTS,Achievement recorded under Sports category.,2025-09-15,AICTE,https://uei-proofs.s3.amazonaws.com/ach-6815f202.pdf
231ba15d-db19-4540-9599-226ca728aa6a,6700b1e8-4466-49dd-9de4-e192f1e8be86,Google Data Analytics Certificate,CERTIFICATION,Achievement recorded under Certification category.,2024-06-23,IEEE,https://uei-proofs.s3.amazonaws.com/ach-74d7449e.pdf
49e376e0-4796-4fbe-96a5-2b89aec2a98f,6700b1e8-4466-49dd-9de4-e192f1e8be86,IEEE Conference Paper - Co-author,PUBLICATION,Achievement recorded under Publication category.,2025-10-26,AWS,https://uei-proofs.s3.amazonaws.com/ach-047c3aa2.pdf
e5160cce-2a82-4663-a609-a10590636902,6700b1e8-4466-49dd-9de4-e192f1e8be86,University Badminton Championship,SPORTS,Achievement recorded under Sports category.,2024-07-19,SKIT,https://uei-proofs.s3.amazonaws.com/ach-edda8cfb.pdf
a4a6a74a-72c8-47f7-a1ef-d6690dfe6e27,fdf58cae-0644-4e4c-9972-556b5ec454b1,GeeksforGeeks Coding Contest,CONTEST,Achievement recorded under Contest category.,2026-07-10,IEEE,https://uei-proofs.s3.amazonaws.com/ach-0c37b9cf.pdf
96deb21f-cb41-4e0d-ad37-d7099b59cb67,d54758a9-4aea-4cf8-a819-aabe2f9ebf22,College Hackathon - 2nd Place,HACKATHON,Achievement recorded under Hackathon category.,2024-12-28,External Body,https://uei-proofs.s3.amazonaws.com/ach-953fb249.pdf
842ed003-d1ae-4fbb-93a1-02a7ac3c165a,d54758a9-4aea-4cf8-a819-aabe2f9ebf22,Coding Club Event Organizer,CLUB,Achievement recorded under Club category.,2024-11-08,External Body,https://uei-proofs.s3.amazonaws.com/ach-28096754.pdf
fdd78030-efb9-44b9-84ed-531c8c591ade,d54758a9-4aea-4cf8-a819-aabe2f9ebf22,Coding Club Event Organizer,CLUB,Achievement recorded under Club category.,2024-12-22,SKIT,https://uei-proofs.s3.amazonaws.com/ach-c2825a9a.pdf
923b5146-d8c4-4cd9-80ef-d3d05288e57b,f5c9d673-a59b-4d28-93f5-5bf8ff190380,Google Data Analytics Certificate,CERTIFICATION,Achievement recorded under Certification category.,2024-12-03,AICTE,https://uei-proofs.s3.amazonaws.com/ach-a7bf7b59.pdf
952174f5-fbdb-4945-b0f2-da59e81349aa,8defb13c-8403-4126-8a99-4740c436baa7,University Badminton Championship,SPORTS,Achievement recorded under Sports category.,2024-07-11,External Body,https://uei-proofs.s3.amazonaws.com/ach-b0762df6.pdf
e0604b30-9568-4f4c-8ebc-b55155b41a91,f8e9c3fe-8fe5-4410-83ee-6ea59a74cd4a,College Hackathon - 2nd Place,HACKATHON,Achievement recorded under Hackathon category.,2024-09-22,Google,https://uei-proofs.s3.amazonaws.com/ach-b3069656.pdf
09baa394-cb80-48e0-b373-194b4c0a9ab8,844acdfb-fe45-49ac-9229-a491069e94c8,LeetCode Contest Rank,CONTEST,Achievement recorded under Contest category.,2025-07-01,SKIT,https://uei-proofs.s3.amazonaws.com/ach-91675513.pdf
b9016b73-9300-4543-b99a-e8149974873f,844acdfb-fe45-49ac-9229-a491069e94c8,LeetCode Contest Rank,CONTEST,Achievement recorded under Contest category.,2025-11-20,IEEE,https://uei-proofs.s3.amazonaws.com/ach-b604cb56.pdf
ad959c9e-3837-4cb7-99d8-e4d12e46b6db,38eac50e-05fb-4ee0-89ee-b62560d4882e,Hack36 Winner,HACKATHON,Achievement recorded under Hackathon category.,2026-06-23,SKIT,https://uei-proofs.s3.amazonaws.com/ach-650aed20.pdf
1a65bc21-18ec-41d0-bf3b-f2bac1b60dfa,43992529-cb0e-49b2-86d4-54a8f6ad29ae,GeeksforGeeks Coding Contest,CONTEST,Achievement recorded under Contest category.,2024-10-13,AWS,https://uei-proofs.s3.amazonaws.com/ach-00583107.pdf
41e6adcc-e8af-4356-8c90-e1f3f1651860,e7b8fef7-567c-4411-b98c-58471a5b9d49,Smart India Hackathon - Finalist,HACKATHON,Achievement recorded under Hackathon category.,2025-04-10,AWS,https://uei-proofs.s3.amazonaws.com/ach-172c967d.pdf
b01871bc-4885-492d-9a61-8cf54cdba3a0,1d6a36b0-c409-417a-881f-240e2f3dad80,Coding Club Event Organizer,CLUB,Achievement recorded under Club category.,2025-04-27,IEEE,https://uei-proofs.s3.amazonaws.com/ach-ca1ff440.pdf
4c7ebf51-d30c-4688-956c-416c561de08a,1d6a36b0-c409-417a-881f-240e2f3dad80,CodeChef Div 2 - Top 10%,CONTEST,Achievement recorded under Contest category.,2026-07-26,AICTE,https://uei-proofs.s3.amazonaws.com/ach-d7399fee.pdf
78253713-b648-41f5-8abb-e967686fe75a,1d6a36b0-c409-417a-881f-240e2f3dad80,Google Data Analytics Certificate,CERTIFICATION,Achievement recorded under Certification category.,2026-01-21,SKIT,https://uei-proofs.s3.amazonaws.com/ach-7a2effbf.pdf
a84aaa59-e694-4d91-8b41-e7d1d6d38d62,76f1616e-8584-49b8-b426-b150b5817bf0,AWS Cloud Practitioner,CERTIFICATION,Achievement recorded under Certification category.,2025-02-19,External Body,https://uei-proofs.s3.amazonaws.com/ach-1e118628.pdf
76f977c0-1c84-41ac-8c05-d6f5811d2da0,76f1616e-8584-49b8-b426-b150b5817bf0,College Hackathon - 2nd Place,HACKATHON,Achievement recorded under Hackathon category.,2025-04-25,IEEE,https://uei-proofs.s3.amazonaws.com/ach-fb010333.pdf
454b8422-3298-4a55-89f8-e2e423717495,76f1616e-8584-49b8-b426-b150b5817bf0,Hack36 Winner,HACKATHON,Achievement recorded under Hackathon category.,2026-04-07,External Body,https://uei-proofs.s3.amazonaws.com/ach-ebc936e5.pdf
c76637a7-0132-49fe-89fb-d4378e7dbc05,18e5f828-f968-43e2-98e3-eba147568b49,CodeChef Div 2 - Top 10%,CONTEST,Achievement recorded under Contest category.,2025-03-28,AWS,https://uei-proofs.s3.amazonaws.com/ach-9b08eaba.pdf
871a1386-a4a8-4a43-8f66-269c8c5c2670,18e5f828-f968-43e2-98e3-eba147568b49,Research paper on ML applications,PUBLICATION,Achievement recorded under Publication category.,2024-09-24,SKIT,https://uei-proofs.s3.amazonaws.com/ach-afe94b0a.pdf
a0485977-3a91-4271-ae50-46a726a219aa,2907461c-f765-4d3c-a834-1d95facf9fa0,Google Data Analytics Certificate,CERTIFICATION,Achievement recorded under Certification category.,2024-12-17,Google,https://uei-proofs.s3.amazonaws.com/ach-54052b77.pdf
b59fecd7-c075-4662-809e-b0b99c547029,23bbaff9-5ceb-40e8-82b6-8b7759c21a0d,Inter-college Cricket Tournament - Runner-up,SPORTS,Achievement recorded under Sports category.,2026-05-21,AICTE,https://uei-proofs.s3.amazonaws.com/ach-c0f42b66.pdf
5a83dbc8-7273-4745-ac58-7c0b9e10d80f,1901ec18-eb4f-4612-96c7-ef1d391b3e03,AWS Cloud Practitioner,CERTIFICATION,Achievement recorded under Certification category.,2026-06-19,Google,https://uei-proofs.s3.amazonaws.com/ach-22d626b7.pdf
3fcd4e1a-be33-499a-8a76-b5d7b338ab44,b1ec3a10-62ca-4b22-a016-f0e5ab78c2ef,CodeChef Div 2 - Top 10%,CONTEST,Achievement recorded under Contest category.,2025-05-12,IEEE,https://uei-proofs.s3.amazonaws.com/ach-12698be8.pdf
84893ad6-a391-41cc-9eb4-340628955048,af4ecbdd-45ad-48ea-a7f1-a19d99eecb3a,Coding Club Event Organizer,CLUB,Achievement recorded under Club category.,2025-03-21,AWS,https://uei-proofs.s3.amazonaws.com/ach-06f0a285.pdf
cf1e3afd-7ffa-49f3-bb35-61b587598a97,c98e0eb6-4b14-425b-9976-1b907ea572f4,AWS Cloud Practitioner,CERTIFICATION,Achievement recorded under Certification category.,2025-11-15,Google,https://uei-proofs.s3.amazonaws.com/ach-fad4a190.pdf
0bd3c757-69e4-4ec9-b489-482a43688417,c98e0eb6-4b14-425b-9976-1b907ea572f4,Google Data Analytics Certificate,CERTIFICATION,Achievement recorded under Certification category.,2025-03-24,AICTE,https://uei-proofs.s3.amazonaws.com/ach-227eb59d.pdf
0ccc8470-7ffb-4624-b136-3d3293ed7c94,c98e0eb6-4b14-425b-9976-1b907ea572f4,AWS Cloud Practitioner,CERTIFICATION,Achievement recorded under Certification category.,2026-08-02,AWS,https://uei-proofs.s3.amazonaws.com/ach-02147145.pdf
c52369b4-d1d6-4bdf-90b8-fe0ca842c530,52b96134-0a0f-4566-8b5f-1226a719dfc6,IEEE Conference Paper - Co-author,PUBLICATION,Achievement recorded under Publication category.,2025-08-29,AICTE,https://uei-proofs.s3.amazonaws.com/ach-c6a3ca8d.pdf
1bdc2934-72b0-4ef9-91d5-c219fef4d721,5856cb04-0d08-41ea-95e0-2791443952ca,Smart India Hackathon - Finalist,HACKATHON,Achievement recorded under Hackathon category.,2025-05-10,External Body,https://uei-proofs.s3.amazonaws.com/ach-a3a5a0c6.pdf
f209ca1e-9c10-4774-9cfd-0d8c475a9517,5856cb04-0d08-41ea-95e0-2791443952ca,Inter-college Cricket Tournament - Runner-up,SPORTS,Achievement recorded under Sports category.,2026-06-18,SKIT,https://uei-proofs.s3.amazonaws.com/ach-79332cdc.pdf
a8c6e6ff-6704-42b9-b5c7-ea3bc6c2c6cb,a5b90708-36f3-4ba6-809d-bbb957aab438,University Badminton Championship,SPORTS,Achievement recorded under Sports category.,2024-06-04,External Body,https://uei-proofs.s3.amazonaws.com/ach-d92989ba.pdf
e65e0a07-cd7d-4e76-bb23-e7453c004de3,fa9f08dd-6919-4664-90de-beb5a46b6347,Technical Club Core Member,CLUB,Achievement recorded under Club category.,2025-10-29,IEEE,https://uei-proofs.s3.amazonaws.com/ach-818e2510.pdf
2f7de492-0a50-402a-a49f-b0b61a62c062,55a828a2-4d99-459a-9a6b-d6b461a34f72,Research paper on ML applications,PUBLICATION,Achievement recorded under Publication category.,2026-01-02,IEEE,https://uei-proofs.s3.amazonaws.com/ach-e97b68af.pdf
deeb8e11-4d10-4cb1-9033-739533b2cb94,3025c386-fa91-45a6-95fa-9e9f6a93114e,GeeksforGeeks Coding Contest,CONTEST,Achievement recorded under Contest category.,2025-07-31,IEEE,https://uei-proofs.s3.amazonaws.com/ach-deb842cc.pdf
5f953a39-9821-4aa5-afd5-c637af542575,3025c386-fa91-45a6-95fa-9e9f6a93114e,University Badminton Championship,SPORTS,Achievement recorded under Sports category.,2025-07-16,External Body,https://uei-proofs.s3.amazonaws.com/ach-3039398e.pdf
e5d344e0-1097-492a-b049-825df598be80,b2914819-2d04-4f53-9154-1af4429f8b13,Technical Club Core Member,CLUB,Achievement recorded under Club category.,2025-09-24,External Body,https://uei-proofs.s3.amazonaws.com/ach-76d2bd14.pdf
e17b6165-14c7-48bb-b93c-1ee925736b7b,b2914819-2d04-4f53-9154-1af4429f8b13,Coding Club Event Organizer,CLUB,Achievement recorded under Club category.,2026-02-21,Google,https://uei-proofs.s3.amazonaws.com/ach-325e3089.pdf
42416e9b-4466-4786-a65e-092bc9ecf4ec,635bc047-5d93-4e7a-afd4-1810898d7b28,Coding Club Event Organizer,CLUB,Achievement recorded under Club category.,2025-07-04,IEEE,https://uei-proofs.s3.amazonaws.com/ach-90985257.pdf
5748ade2-0e04-4116-b604-9473b981827e,635bc047-5d93-4e7a-afd4-1810898d7b28,Smart India Hackathon - Finalist,HACKATHON,Achievement recorded under Hackathon category.,2024-08-16,AWS,https://uei-proofs.s3.amazonaws.com/ach-4fff48ff.pdf
287f84a2-4d5e-492e-a6df-a10086d60354,635bc047-5d93-4e7a-afd4-1810898d7b28,Coding Club Event Organizer,CLUB,Achievement recorded under Club category.,2026-01-17,SKIT,https://uei-proofs.s3.amazonaws.com/ach-2a31ab26.pdf
d11d6c9f-dcd7-4b31-a8dc-a6e8a6db1085,d3e507af-21d8-46a0-88af-05633d6b7c70,Google Data Analytics Certificate,CERTIFICATION,Achievement recorded under Certification category.,2026-04-08,AWS,https://uei-proofs.s3.amazonaws.com/ach-1860aa1d.pdf
9c486ad6-362b-43e8-9ca2-106a8d454f83,cf788c24-e1e6-43c7-9cc6-53ec69c3ef60,University Badminton Championship,SPORTS,Achievement recorded under Sports category.,2024-07-07,AICTE,https://uei-proofs.s3.amazonaws.com/ach-66b0a987.pdf
6e4fccb3-d616-4547-b3db-658e5ab2d434,d23e07b5-474b-417a-a078-b3b57f4004f5,Google Data Analytics Certificate,CERTIFICATION,Achievement recorded under Certification category.,2026-06-14,Google,https://uei-proofs.s3.amazonaws.com/ach-e74151c8.pdf
aa3b9952-b142-4ae1-9865-bb1f45b4e603,d23e07b5-474b-417a-a078-b3b57f4004f5,LeetCode Contest Rank,CONTEST,Achievement recorded under Contest category.,2024-07-11,AICTE,https://uei-proofs.s3.amazonaws.com/ach-8cfa7d63.pdf
1d001d9c-084f-4822-9ace-bccc8304d2b5,d23e07b5-474b-417a-a078-b3b57f4004f5,GeeksforGeeks Coding Contest,CONTEST,Achievement recorded under Contest category.,2024-10-13,AICTE,https://uei-proofs.s3.amazonaws.com/ach-eb7aeff1.pdf
c2a11807-dd26-4459-8568-e5ea6be0f539,4a142a35-c426-44b0-ae93-48a441ecc876,LeetCode Contest Rank,CONTEST,Achievement recorded under Contest category.,2025-06-16,Google,https://uei-proofs.s3.amazonaws.com/ach-15b59793.pdf
b7177f09-e618-4182-a6dc-8e17f37fd56b,4a142a35-c426-44b0-ae93-48a441ecc876,AWS Cloud Practitioner,CERTIFICATION,Achievement recorded under Certification category.,2025-07-01,IEEE,https://uei-proofs.s3.amazonaws.com/ach-efd57bad.pdf
b8c03859-d10c-438a-af0f-3d94386445b2,4a142a35-c426-44b0-ae93-48a441ecc876,AWS Cloud Practitioner,CERTIFICATION,Achievement recorded under Certification category.,2026-04-07,SKIT,https://uei-proofs.s3.amazonaws.com/ach-123dd1f2.pdf
